logFC	logCPM	PValue	FDR
YHR154W	-0.574901476017678	5.50055787319821	0.119163783260429	0.281336338124238
YNL239W	0.52309160446035	8.3602705784602	0.119356020659165	0.281590755733512
YBR012C	-1.39858195891039	1.10246325205819	0.119373312784752	0.281590755733512
YGR222W	0.590497039233052	5.32918338471743	0.11984730622964	0.282588407616033
YHL033C	-0.584541650865385	7.53874978526489	0.120313156714322	0.283474020819303
YGR082W	0.450982306252387	6.88916770298099	0.120331812727385	0.283474020819303
YPL126W	-0.484418359338824	6.83690716995675	0.120388538760139	0.283474020819303
YMR109W	0.479193883384772	7.37167463093664	0.12042779597871	0.283474020819303
YJR130C	-0.469579515165327	5.9401946868527	0.120485374251337	0.283488971559057
YOR229W	0.5601994047363	5.30647101175261	0.120663125620446	0.283786543639416
YGL081W	1.67299540118687	2.12728767638968	0.120823335033389	0.284042623651136
YGL231C	-0.518905060130797	6.50444043636266	0.121155281038502	0.284702048945676
YDL201W	-0.534432384821733	4.94331054616207	0.121263019402068	0.284834273926588
YDL065C	0.599166834213933	5.93859647140539	0.121365408319322	0.284953826745493
YPL110C	0.516188653085842	5.92838349165473	0.121663684498479	0.28549649083788
YBL089W	-0.484162816795134	6.0663165090401	0.121699714833133	0.28549649083788
YAR019C	0.642166118396858	5.25861098200361	0.121753319191242	0.285501215425564
YNL082W	-0.566372482416833	5.01656104831332	0.122265313941724	0.286580367367006
YNL155W	-0.513003921110887	5.05992222141377	0.122506380413955	0.287023839632018
YMR023C	0.704427776995836	4.25724819013837	0.122740762229018	0.287408979065942
YPR028W	-0.510213178640799	9.14433079987057	0.122774634353431	0.287408979065942
YLR337C	-0.59673400138806	6.32753062995324	0.122892908725721	0.287564210100694
YHR169W	-0.626133838700243	4.76681643165038	0.123323912991724	0.288420008903225
YMR291W	-0.521712768140534	6.93510623741016	0.123362876955897	0.288420008903225
YOR321W	-0.493517863083987	7.25956351742161	0.123423511040027	0.288439019639048
YDL099W	0.645326329550486	5.54418548445812	0.123475250727305	0.288439019639048
YNL273W	-0.524826036813577	5.57636774679328	0.123579328562125	0.288520146417534
YNR015W	-0.598152917720765	4.86276985722342	0.123653714896109	0.288520146417534
YPL030W	-0.550139391654411	4.99060967283809	0.123666387297143	0.288520146417534
YPL189W	-1.49693501481314	2.76012664952	0.123936705827025	0.289028963357252
YPR125W	0.494138272117422	5.57522683014875	0.124292259554598	0.289683484704033
YJL196C	-0.613630327364135	8.91680806576697	0.124322059301062	0.289683484704033
YLR388W	-0.51215423245158	7.95214164236415	0.124697051869107	0.290360150185182
YGR267C	-0.474579875249516	7.15278065706537	0.124717397359989	0.290360150185182
YPL079W	-0.770075083085503	8.66363972054481	0.124889861781977	0.290639400799604
YOL129W	-0.529933638993928	8.62831470309078	0.12508496670897	0.290794212771291
YLR049C	-0.648401033463141	5.56865544353669	0.125161301619008	0.290794212771291
YGR024C	-0.539167241454889	5.72464713590633	0.125185140994027	0.290794212771291
YBL031W	-0.731195174081444	3.87741915330257	0.125186811939894	0.290794212771291
YBR066C	-0.869839660244286	4.21864029161317	0.125257370243475	0.290794212771291
YMR009W	0.575631561908069	4.6307180664928	0.125295719380801	0.290794212771291
YGR211W	-0.475998188223071	6.71964190492727	0.125324213491061	0.290794212771291
YDR038C	-0.853730735932242	2.78030289693768	0.125551568709027	0.291199656846503
YKR060W	-0.78928409698674	3.83554234540433	0.125655309274544	0.291318174078477
YDR087C	-0.607883164073889	5.21342345335428	0.12589782035184	0.291611068830854
YML035C	0.449561314678756	7.12223826036224	0.12592818264587	0.291611068830854
YCL043C	-0.532228803777332	10.2873046205945	0.125939727955501	0.291611068830854
YOR344C	0.836828792005808	5.04252094820197	0.126681758866455	0.292999638335096
YPR139C	-0.486644520586234	5.75095145444317	0.1267176262816	0.292999638335096
YDL111C	-0.497688814373926	5.54231488395028	0.126739912742036	0.292999638335096
YKL197C	0.541221390066939	5.3188068146335	0.126751198802714	0.292999638335096
YDL021W	0.73541942539663	4.18442035732301	0.12682543416277	0.293048832007001
YMR064W	0.505609144638152	6.06384031322369	0.126968103093332	0.293256044456802
YGR206W	0.74235267565109	3.74750298548948	0.127246848644638	0.293777246724835
YIR002C	0.612980944580247	4.79458081518863	0.127495838767072	0.294229346012084
YOR114W	0.844577893598794	3.61369402881659	0.127939857543158	0.295130959418022
YNL306W	0.470760413457125	6.80484689729045	0.128263568779172	0.295754412343306
YOL159C	-0.902169233677306	3.98032159514058	0.12851339798161	0.296207057238747
YGL127C	-0.723057196862617	4.38926150374533	0.128591003542543	0.296262536887774
YBR214W	0.917150823094222	7.77126074762701	0.1286941166066	0.296367977967333
YDL035C	0.440728088288682	6.59522310264391	0.128743877671389	0.296367977967333
YDR484W	0.610038933866155	5.10825679581729	0.128988898049144	0.296808549606637
YPL175W	-0.577233875758825	5.15695354203754	0.129194697571049	0.29715854378977
YLR320W	-0.527930710821149	5.31326342997008	0.129456624664559	0.297637291605179
YJL068C	0.485733264822797	7.3221644588836	0.129519315095207	0.297656321992015
YML004C	0.473097434536332	7.74665027109366	0.129572475547301	0.297656321992015
YOR193W	0.81537707202343	3.56479798879753	0.129788278766245	0.297964969302619
YNL126W	-0.511771298664263	5.53810920977384	0.129814517706653	0.297964969302619
YNL086W	0.916975770867849	2.79239398683328	0.129969207442607	0.298196349082665
YNL103W	0.458254276639005	6.28201487473429	0.130040477074296	0.298236220525965
YBR148W	-1.38475086257771	2.99996760915114	0.130268383784177	0.298611402263263
YMR177W	-0.603081504667904	4.86617759953521	0.130311987073687	0.298611402263263
YBR011C	-0.46853890166802	9.5579827596468	0.130574610077302	0.299089359340972
YHR074W	-0.487663465411133	8.79498597992044	0.131031998179204	0.299910989321421
YKR001C	0.462394442857427	8.43915901588302	0.131041700791326	0.299910989321421
YEL060C	0.699524978243224	8.56960228749839	0.131195363369676	0.300138545220252
YBR135W	-0.573733868308491	4.66578173424009	0.131501935602736	0.300715583316339
YKL170W	0.528552212834751	5.16014303427684	0.131682050659801	0.301003084820875
YGR207C	-0.554108891149682	6.40613755931514	0.131973782448626	0.30154532195817
YOL038W	-0.462824026280813	7.28853121534744	0.132028246314537	0.30154532195817
YOR209C	-0.467664544984107	7.55318359252038	0.132339336409637	0.30206297994456
YNL099C	-0.542768450768299	5.3966125069232	0.132364063311449	0.30206297994456
YNL136W	-0.648381150121725	4.61571956804042	0.132588428824181	0.302385993139963
YOR066W	-0.492279046115973	5.22422486428363	0.132614890739192	0.302385993139963
YJR104C	-0.529871460918163	10.6284222308054	0.132669627040629	0.302386209243346
YNL322C	-0.506582498094225	7.70184254207216	0.133094141644941	0.303228892492015
YLR189C	-0.446623453465934	6.66414193842145	0.133385159398923	0.303766860952114
YLL039C	0.533496434396436	8.02169648744773	0.133588800722362	0.30410548054198
YIL027C	-0.505804777312842	5.54161265858283	0.133710328544955	0.304256972930832
YDR294C	0.465132174866288	7.57512046480766	0.133814325909955	0.304368466742989
YGR096W	-0.883976680582046	3.78045646008266	0.133870702261718	0.304371042154504
YMR225C	0.621591405222863	4.61306820856814	0.133925458555514	0.304371042154504
YGL055W	0.561817213464996	10.2357211980639	0.133990458839498	0.304393759941618
YER033C	0.536018826397797	5.06946791931809	0.134215878739097	0.304780743923742
YLR312W-A	0.49783230638539	5.12442334371814	0.134711068516542	0.305779759298827
YPR098C	0.526769128898732	6.80882201588113	0.13504808139081	0.306333238424268
YDR213W	-0.609795587554931	4.80637080898037	0.135065612893967	0.306333238424268
YHR135C	0.457114206605135	7.08193680870408	0.135189682224317	0.306361645404794
YOR012W	-1.27711684087538	1.6001214432487	0.135220050303338	0.306361645404794
YBL009W	-0.473060827250974	5.54569184370498	0.135244217514259	0.306361645404794
YLR435W	-0.893724974915713	4.37586343360755	0.135828348851129	0.307558953576983
YKR059W	0.661728607331332	5.73591571099685	0.135930035648152	0.307663319949642
YDL129W	0.965524817581386	3.36380086678819	0.136077984752216	0.307872268037107
YLR266C	0.524517723691869	6.14589992328601	0.136182866310068	0.307983646162614
YER053C-A	1.06189814805065	3.37969567771057	0.136333426576916	0.308198195537848
YML092C	-0.437789672518656	7.1834959214287	0.136984355075362	0.309475149518765
YKL011C	0.680171859429492	4.19102643405022	0.137060135510763	0.309475149518765
YDR221W	0.440532661367256	6.03208556891595	0.137066062788307	0.309475149518765
YKL146W	0.534342756036957	8.00921273915534	0.13721348787463	0.309612180992781
YNL127W	0.489787355504944	5.28085687338788	0.137238648351155	0.309612180992781
YCL047C	-0.626785925492431	4.64054038167992	0.137377544340337	0.309799238133426
YJL056C	-0.519162758552807	4.96543439184718	0.137510816089173	0.309872776300796
YPR166C	0.56438242444843	5.64033571412694	0.137522142861358	0.309872776300796
YKL091C	0.510019476900047	5.33380667984786	0.137697531983396	0.310110964842171
YDR121W	-0.678001063488961	4.39052113162452	0.13773992619842	0.310110964842171
YOR296W	0.518560692873879	5.28626578575292	0.138606822862038	0.3119358103776
YMR235C	-0.523209673204387	7.50472179158214	0.138768464794505	0.312172635842598
YNR055C	-0.510358310913968	7.8927830383652	0.139146005686077	0.312836965529015
YGR155W	-0.454812664887961	9.18416460575906	0.139201464164106	0.312836965529015
YDR073W	0.532145666212049	4.85235841131458	0.13923336575677	0.312836965529015
YDR236C	-0.467816499884496	5.97284196466065	0.139511779241207	0.313335302889952
YMR099C	0.443711018341422	7.40844782695042	0.139638509734805	0.313492702990835
YIL141W	-1.30040416614087	2.35641899554982	0.1398632437972	0.313869907207504
YNL281W	-0.516512308337076	5.92536226884355	0.140378094737039	0.314881707974555
YKL206C	-0.467450628128033	5.56093626600914	0.140438353472352	0.314881707974555
YJL042W	0.496018087774062	7.18684677744911	0.140484809719764	0.314881707974555
YBR189W	-0.599112988620594	10.2585738277761	0.140666323931402	0.315160905520802
YOL087C	0.444809416055458	7.04785718932332	0.141148163379932	0.316112479216732
YDL066W	-0.464095688432741	9.72696542535829	0.14124857808079	0.316209397693808
YLR208W	-0.445523105017246	7.62800769080089	0.141479928030499	0.316599240485557
YDL239C	-0.55058492352182	5.12291588799818	0.141570955555993	0.316674886033495
YHL038C	0.592027238955854	4.9902397116804	0.141926079754004	0.317020159764274
YDR143C	-0.49782691137247	5.37643617917175	0.141953878538252	0.317020159764274
YEL002C	-0.472231783601126	8.86332280362675	0.141954296160553	0.317020159764274
YOR299W	-0.433674222274958	6.00200212836586	0.141954455348007	0.317020159764274
YKL186C	-0.567986234832003	4.69842042558999	0.142430960460225	0.31795600451266
YJL216C	-0.729550565649682	3.24496062508959	0.142548827630675	0.318090811333934
YDL184C	-0.930873492890279	6.98747269384908	0.142744628187649	0.31831919253819
YGL049C	0.464209809077276	6.35043069317686	0.142795959815815	0.31831919253819
YKL207W	-0.488666110147352	8.26917050604654	0.142823736008733	0.31831919253819
YHR170W	-0.480312167914558	7.06847187625259	0.143047737624103	0.318690088571573
YPL199C	-0.566635352335327	5.63385807732949	0.143288813150541	0.319098709044303
YKL072W	-1.274681747594	4.17345943373983	0.143459303779789	0.319349874142137
YNL156C	-0.455633949054573	6.99798444495239	0.143579140595861	0.319405183446786
YGL101W	-0.508263745525937	5.59339949752187	0.143599583739719	0.319405183446786
YNL187W	0.845302758082673	3.49346019836449	0.143700660441113	0.319501588943801
YOR017W	0.564939169196271	5.1526931180866	0.143804528467863	0.319558583437942
YML028W	-0.539722073656451	11.4489546824506	0.143841783762905	0.319558583437942
YNR029C	0.443920835911156	5.89684059506759	0.144057438889775	0.319909256346716
YPR165W	-0.479333944825711	8.96281606546804	0.144192642083606	0.320081059482823
YFR008W	0.888840057029805	3.46289632916174	0.144455151255415	0.320535207316547
YDR147W	-0.68951867005719	5.3041307574238	0.144708578508166	0.320968847079836
YCL039W	0.485348268880639	5.85481081713731	0.145316464209327	0.32218802601539
YMR239C	-0.882019270827772	4.40010208202948	0.145604641102562	0.322614172674825
YDR235W	-0.514103809134236	5.02289518917044	0.145662506748338	0.322614172674825
YPL260W	0.423969985278893	6.90547294127924	0.145722277067435	0.322614172674825
YBR112C	0.438288923844591	6.96516408602472	0.145785726804648	0.322614172674825
YGL092W	0.43278618910279	7.35326288528499	0.145800152847802	0.322614172674825
YDL140C	-0.484415748581731	9.11773441847101	0.146022039348411	0.322976005497244
YPL149W	-0.452797359333529	5.37380458176512	0.146236602504532	0.323321357674821
YIL083C	0.434836329832314	6.28902700121612	0.146353386718368	0.323450336301698
YER093C-A	0.775305280522714	3.45182647287314	0.146752843605578	0.324203687230845
YLR286C	-0.506734273507473	11.561886114522	0.146832755901305	0.324250786575348
YEL005C	0.686149323729069	3.99806988250734	0.146974039935373	0.324433321500739
YGR185C	-0.462165442285777	7.46703977626442	0.147272298794643	0.324847168437758
YPL128C	-0.422543668750069	6.62515702115684	0.147279417601214	0.324847168437758
YPL090C	0.458953196639985	6.18726769776759	0.147381469672059	0.324847168437758
YDL132W	0.431146391894777	7.16030392820679	0.147492918735969	0.324847168437758
YPR069C	-0.479641453124953	8.15564615832215	0.147503108473914	0.324847168437758
YMR201C	0.728723112575326	4.02091859931572	0.147563785096679	0.324847168437758
YHR200W	-0.427191668892919	7.04401668890286	0.147572421657485	0.324847168437758
YNL067W	-0.589249663764377	8.43564135185751	0.147844932587456	0.32531763695387
YDR433W	0.457213641047743	6.71387930277953	0.148269771406163	0.326122780191457
YNL175C	-0.580076979705445	6.07331200812525	0.148465750659142	0.32642410176706
YPR024W	0.459553174040515	8.17953819482723	0.149048860543386	0.327576010423788
YGR163W	-0.436586011222889	5.78047117262406	0.149218625723733	0.327818926063969
YOR145C	-0.455108364305567	6.02926038854481	0.14962224559223	0.328575201233097
YLR196W	-0.481918660943845	6.55739798934204	0.149932879308516	0.329126756879543
YGL253W	-0.578337982115024	10.6342266136604	0.150130181318557	0.329429192472996
YPL089C	0.473501135233999	5.61399553118018	0.150604334580177	0.330264539453945
YLR143W	-0.50848656578946	5.16119680297439	0.150630230860455	0.330264539453945
YAL019W	-0.568040836261937	5.88146356534555	0.150728908819309	0.330350012438041
YKL191W	-0.451765583741112	7.05289956507604	0.150917532099998	0.330632471354468
YPL077C	0.841785860856731	3.2200800691488	0.15106103873885	0.330815903593509
YBR010W	-0.57742234478714	8.83401696642496	0.151249089632758	0.331096701751456
YMR168C	0.559165084818789	4.61878093102932	0.151351543818324	0.331189973701308
YPR062W	-0.508855892286693	7.678762611948	0.151735581809134	0.331758114617456
YLR240W	0.524996631621903	5.32484104579986	0.15177523929761	0.331758114617456
YHR073W	0.423491980595506	6.78146015481505	0.15179102750477	0.331758114617456
YLR043C	-0.451242908768174	9.06973991655774	0.151907601266653	0.331881826059872
YDR020C	-0.741936371501188	4.29530191103826	0.152091041213827	0.332151468854506
YDR021W	-0.836388716373545	3.70535484794959	0.152204198924781	0.332267470157687
YIL149C	0.500231465184519	6.23853974070203	0.152325161804812	0.332337766776169
YJR003C	-0.554033558923918	5.25826132800994	0.152356507826372	0.332337766776169
YFL033C	-0.430494035121048	6.65545083794514	0.152483789354286	0.332484353934838
YMR030W	0.832079887093791	3.53028785669045	0.152729014446004	0.332887895212363
YDL033C	0.745383170251221	4.22924458110899	0.152863001352882	0.333048759640491
YDR456W	-0.478934629917869	8.23129120793855	0.152988315851022	0.333190609964405
YPL043W	-0.506345929176099	6.31313199984199	0.153400194856643	0.333956207056122
YGR107W	1.39193598611942	1.87623536691291	0.153992906762558	0.334910369527785
YPL217C	-0.478255688869439	6.4250719169919	0.154013739112258	0.334910369527785
YER074W-A	-0.461407143159227	5.45869930386197	0.154020038028228	0.334910369527785
YMR075W	-0.595380510385725	4.55452727623584	0.154241100323257	0.335259328039633
YDR272W	0.443330367640208	6.46279963125362	0.154598094125999	0.335850206874926
YNL323W	-0.478751111612485	6.21033103998311	0.154634320042882	0.335850206874926
YKL096W-A	-0.569711691141074	11.6444131366519	0.154752141621044	0.335974245480917
YDL093W	-0.432038706744665	6.46102681669972	0.154884011496154	0.336120159856996
YPL218W	-0.44770616230313	9.27120270630216	0.15494082540571	0.336120159856996
YKL221W	1.45425068132089	1.0724546041244	0.155473947148626	0.337140796706697
YGR025W	-1.1176112134923	3.88912196290764	0.155558278832192	0.337140796706697
YPL206C	-0.501935190889957	7.69377616934364	0.155594072061602	0.337140796706697
YBR218C	-0.438784722370426	8.4309280870153	0.15571930219837	0.337280085466058
YBR237W	0.520580312168784	5.11169023253987	0.155799613930116	0.337322012319744
YLR063W	-0.849203827855301	3.06817252125192	0.155894323571617	0.337395067127622
YBL039C-A	-0.898711185349491	3.57038587324143	0.156228009511583	0.337790193566374
YDR389W	0.430698101658669	5.8681091871812	0.15623684955489	0.337790193566374
YDR333C	-0.435496068595723	6.2084529062286	0.156260010034318	0.337790193566374
YOR360C	-0.478667013744601	6.73819852910796	0.156353980338649	0.337861353843843
YOR389W	-1.26221306374983	1.71936255339025	0.156492947118844	0.338029652363654
YPL263C	-0.526492806732919	6.5527136838953	0.156601007768776	0.338131087394617
YMR124W	0.423088343115939	5.86345345914477	0.15701077981738	0.338883640994299
YBR119W	0.647949883623876	4.07570105625711	0.157175977969533	0.339107938434073
YBL047C	0.501433036711376	8.79069119250246	0.157469390112204	0.339608575557654
YPL048W	-0.445237995491769	8.54068074946423	0.157583694521689	0.339644498045881
YDR450W	-0.500612292997299	8.46735441958262	0.157608794900944	0.339644498045881
YAL033W	-0.618478961867769	5.03162980875633	0.157825194199739	0.339958641129676
YKR087C	0.4977297326287	5.73708671187763	0.157877431822058	0.339958641129676
YBR025C	-0.441363506253641	9.1592504073825	0.158003412682037	0.340063965932511
YGR193C	0.426446600287901	6.35636967857014	0.158107950706562	0.340063965932511
YLR057W	0.492978014532168	5.62247639508916	0.158110694677331	0.340063965932511
YOR059C	0.453361608976428	5.37719406270353	0.1584182454949	0.340456045567956
YGL016W	-0.520582449824608	6.75338749650015	0.158474453581029	0.340456045567956
YGR268C	0.578173194301517	4.81729454597904	0.158477552111141	0.340456045567956
YGR100W	0.445723363369828	6.76287652195147	0.158798601295169	0.3410133719703
YHL034C	0.492650826178983	8.21003581758929	0.158903821530587	0.341106962121904
YJL029C	0.409548535299958	6.05575561117628	0.159018683912682	0.341158679335765
YIL090W	-0.47164813525681	6.55583281032776	0.159051209375908	0.341158679335765
YPL220W	-0.789271442841449	7.18648981628914	0.159232952030948	0.341416178434431
YNL116W	-0.492670438246222	5.40420100023131	0.159585075897536	0.342038656087128
YIL066C	-0.964982857302738	3.7390779743502	0.159666798734838	0.342081325667284
YDR496C	-0.503823147949041	6.12057257513293	0.15988366280997	0.342413386219185
YKL068W-A	-1.34057477927742	4.08996070720278	0.159990792228234	0.342510268545859
YIL047C-A	-0.489378017808861	5.85813135519781	0.160622207558319	0.343609991129357
YJL003W	0.631328398037443	4.37100500708358	0.160628667699972	0.343609991129357
YHR190W	-0.440230616025343	8.4467705822845	0.160820896571969	0.34388826956309
YDR043C	0.799967134123804	4.09918112494132	0.160962202388384	0.344057484749834
YBR162W-A	-0.641795329155182	6.07195890764564	0.161776745427811	0.345665061466219
YHR199C-A	0.801392037385578	3.18784303249075	0.161934703098682	0.345762240854216
YFR009W-A	-0.616679191521519	4.97331443908083	0.161947186175303	0.345762240854216
YKL184W	0.430311054978812	7.58199245060806	0.162339132156786	0.346465390418687
YGR253C	-0.46891740658537	7.70464120263485	0.16245792686712	0.346489054848372
YJR011C	-0.825522501852672	3.87171301811939	0.162475442235549	0.346489054848372
YAL032C	0.51593095854183	4.89470960201599	0.162751484080676	0.346653185241309
YDL248W	-1.13141421114348	1.57011638657348	0.162768097207954	0.346653185241309
YDR190C	-0.449409239445932	7.1028756550045	0.162773829905896	0.346653185241309
YOL164W	-0.541182744335907	4.6742801192549	0.162802968637904	0.346653185241309
YMR231W	-0.452408422346783	5.42742464432929	0.163285238075335	0.3474206871157
YNL056W	-0.535983901824244	5.72713925150262	0.163288978530527	0.3474206871157
YBL084C	0.558624865179484	5.70830589248795	0.163630868975148	0.348014307804945
YGR104C	-0.665182034559074	4.06747043353108	0.163914251686843	0.348483084454472
YOR256C	0.403873611450874	6.61629244501983	0.164061754761565	0.34852821580488
YBR282W	0.501450811022363	5.08483381134796	0.164081982992563	0.34852821580488
YIL059C	-0.748563517499914	3.73966681624231	0.164167646591811	0.34852821580488
YER063W	-0.45231964416206	6.57343702750188	0.164187397651486	0.34852821580488
YPR088C	-0.483665106760706	7.98444970274252	0.16486709970089	0.349836859564696
YBR077C	-0.453466428485392	5.48598907185979	0.165077015771434	0.350148028087051
YCL029C	0.547611907753939	4.73392154372358	0.165410930731608	0.350536052758638
YKL180W	-0.459495701785994	8.38929779970854	0.165420703183553	0.350536052758638
YPR132W	-0.694231401424689	8.62254681088735	0.165449976473719	0.350536052758638
YPR025C	-0.521463152873545	4.77623645872714	0.166029712040465	0.351629707781069
YLR081W	1.42210585266617	1.51973238437956	0.166170704286612	0.351793679235696
YML012W	-0.453340144985803	8.61892583412236	0.166333503292506	0.351882137575641
YGL216W	0.436896278603727	5.4412448090473	0.166339658817831	0.351882137575641
YGR037C	0.445723957977714	8.29424178614917	0.166969193902204	0.353078914426746
YIL030W-A	-1.5321323135674	1.61626718966765	0.167080842450618	0.353104194704474
YPL093W	-0.454775161602375	7.77720247357555	0.167108761462056	0.353104194704474
YDR454C	-0.50586993795195	8.12307187770936	0.167879820322221	0.354598063230218
YDR191W	-0.721921370929852	3.46499771429619	0.167989120845432	0.354693550079596
YHR105W	0.754187651502602	3.39930628886671	0.168288183698909	0.355189476960246
YBR167C	-0.64418675134868	3.81091972437166	0.168394832220636	0.355279070342737
YFL005W	-0.431722549760825	7.60362770088073	0.169000924346195	0.356278242868273
YLL029W	0.455134785364441	7.21607485947186	0.169041109736076	0.356278242868273
YBR200W	0.434031297166627	5.79029437480021	0.16906155868668	0.356278242868273
YML113W	-0.651314690851115	3.93231491312594	0.169157473829312	0.35634467459894
YJR125C	0.398402343477234	7.08417410122627	0.169779918631513	0.357519813434852
YIL132C	-0.744475642467321	2.70246456769588	0.169916378625991	0.357638641040754
YDR159W	0.445641103046492	5.58361287349653	0.169965599193564	0.357638641040754
YPL010W	-0.465533777677133	7.60874235510489	0.170101711397042	0.357783619599703
YPL167C	0.49935060766474	4.84229012380033	0.170163803177885	0.357783619599703
YGR201C	0.48609304198511	5.74273116568749	0.170511415520011	0.358378341620866
YHR050W-A	0.772035228713576	4.3749098417636	0.170640654948011	0.358513813394947
YOL117W	0.525088364195566	4.74063192738787	0.17085428044214	0.358826409095561
YJL062W	-0.415949040651614	7.27628699569189	0.17099261670917	0.358980705944061
YPL219W	0.469435846608064	5.13750296717668	0.171116564488273	0.359104690132008
YGL058W	-0.470679836311411	5.40340353416653	0.172068507327861	0.360948521011184
YLR087C	0.530537834717756	5.02800823964205	0.172125613832403	0.360948521011184
YPR057W	-0.493954045908313	5.41488710265027	0.172241246952491	0.361054189634503
YAL059W	-0.653718319613273	4.32670187067341	0.172559801870594	0.361512734074988
YDR280W	-0.427848977463805	5.87781181124725	0.172590647529114	0.361512734074988
YJR064W	-0.474796950645169	8.32382636215742	0.172819372134525	0.361854863939638
YDR065W	0.750604023717236	3.61849220062149	0.173254447507575	0.362590422360315
YGR197C	-0.425662426493241	5.98101139818902	0.173346208088353	0.362590422360315
YBL078C	0.775013885648922	4.1789401765008	0.173397762152297	0.362590422360315
YLR362W	0.462187416802129	5.39794283780013	0.17346408999143	0.362590422360315
YOL073C	-0.452525602869746	6.63587568783653	0.17350416606987	0.362590422360315
YIL092W	-0.835211078525581	3.76934975421409	0.173563792705543	0.362590422360315
YLR182W	0.427447244223015	6.10431265310951	0.173869953066972	0.363092951046274
YOL063C	0.406525109755042	5.84531409988334	0.174051874941869	0.363335751010298
YAR002W	-0.451768643298753	6.24101277124142	0.174142512629923	0.363387882690043
YJL080C	-0.424592019430229	8.49351519705968	0.174862940585031	0.364558644514493
YBR111W-A	0.679966417184093	3.85643303657763	0.174876834041851	0.364558644514493
YHL014C	0.66832965816227	3.99741012207384	0.174901192841702	0.364558644514493
YOR231W	-0.449163702015982	5.70561472653058	0.17501579262084	0.364660164293573
YKL182W	0.458316122333034	11.2997032019408	0.175373465541504	0.365170139681225
YGL010W	0.523908072423216	5.39371722081421	0.175392524624629	0.365170139681225
YIL043C	-0.436396526101145	8.9781988425875	0.175563049923414	0.365218954430021
YOL005C	-0.422346324943814	5.87764708940435	0.175624871144456	0.365218954430021
YDR248C	-0.578870697060319	5.38086605822743	0.175637126175615	0.365218954430021
YOR064C	0.491290056571527	5.02642126568612	0.175728677992259	0.365218954430021
YGR001C	-0.487571072205379	6.12636345233702	0.175745947894316	0.365218954430021
YJL010C	-0.641217304290993	5.39952064053364	0.175992129059368	0.365593259089544
YGR071C	-0.418401535130775	5.71892385947387	0.176337560169202	0.366173380103701
YNL026W	0.400157115964025	6.19111064748695	0.176493296157554	0.366359302676633
YGR187C	-0.537170079283713	5.45213015810464	0.176790345298234	0.366838309291499
YCR069W	-0.440101223068753	7.63381269273389	0.177117727321527	0.367379873687156
YJR129C	0.725554597257981	3.49050840085417	0.177191257371753	0.367394686510035
YKL165C-A	-1.41463285822398	0.965303664983036	0.177684304339341	0.368184794260762
YDL054C	-0.428261788464496	6.71464564465659	0.177705382267889	0.368184794260762
YDR123C	-1.12989202963793	3.30635803188186	0.178190006149753	0.368929282974223
YLR390W-A	-0.519133206052902	10.0279035546921	0.178198043619461	0.368929282974223
YIL098C	0.580361080762682	4.31902863180594	0.178467359481594	0.369348678897211
YCR099C	-0.772293119807786	2.56753907329463	0.178752248757835	0.369799979299387
YMR115W	0.503979002975751	5.12504521468311	0.178900321231696	0.369968003623394
YBR065C	-0.666053850755238	3.70754496094929	0.178986107339931	0.370007141583556
YPL049C	-0.4202541213602	5.46850583318624	0.179121621670365	0.370149012070128
YNL243W	0.420116860112223	8.10327999833621	0.179196800422155	0.370166141670849
YER100W	-0.415593097754968	5.81871959580444	0.179408261673656	0.370464671679856
YFR009W	-0.407696285054072	7.53432677968875	0.179570554960671	0.370661488680476
YOR316C	0.451129445572515	7.76641205062817	0.17965096991863	0.370689212352609
YIL151C	-0.402363462906566	6.28606035340537	0.180090033989598	0.371456670927482
YDL136W	-0.996716087059776	4.09056025012225	0.180198226902559	0.371541351594173
YGL188C-A	-1.24036450221821	1.49205542209315	0.181262960303111	0.373597475723433
YOL025W	0.531768983537438	4.83809298204316	0.181904445712432	0.374506645494916
YBR147W	-0.872534198284536	6.73766220608749	0.181916027516146	0.374506645494916
YDR154C	-0.471346782250556	10.9899978864329	0.1819207755547	0.374506645494916
YOR201C	-0.406661560820242	6.21807517453668	0.181995268279416	0.374506645494916
YLR225C	-0.424209170431577	5.36082251293039	0.182090876601319	0.374506645494916
YMR187C	-0.615699268247198	3.88215697048332	0.182110116195667	0.374506645494916
YHR136C	0.499147706845564	6.86135497055061	0.182238859805524	0.374544339051609
YGL106W	-0.421752638079767	6.54914238181638	0.182263806481023	0.374544339051609
YDR363W-A	-0.575749332506521	6.65210425964021	0.182547929194315	0.374988953289287
YMR207C	-0.438425084099474	5.803625053404	0.182940893700541	0.375656736823299
YBR254C	-0.730972554741551	3.8124702657916	0.183112544547915	0.375808842111972
YBR193C	0.611074588960718	4.08175115205321	0.183150785539572	0.375808842111972
YPR138C	-0.39382472694577	6.5998130655339	0.183470932193576	0.376326218961916
YDR329C	0.409256761712075	6.30108259195402	0.183709478617848	0.376675900211624
YCL032W	0.445294435472464	5.02048169799426	0.183865098279591	0.376731762727061
YPL083C	0.521156958827579	4.8514124750569	0.183872875158256	0.376731762727061
YER175C	-0.439882889513507	5.7197556946775	0.183963495531283	0.37677793644342
YLR098C	0.451918822250237	5.25706253580844	0.184147186735483	0.37701462500709
YOR258W	0.875449041441863	2.91305647601454	0.184304524940878	0.37718420293572
