logFC	logCPM	PValue	FDR
YNR029C	0.357679693470287	5.76072937522475	0.120866043844919	0.216044149430808
YGL198W	-0.356106439291844	7.1299233432707	0.121386275693184	0.216903987628698
YFR002W	0.378536317565013	6.61316139577861	0.121554519630605	0.217134509888886
YGR096W	0.398056045487416	4.28046988268731	0.121676872267314	0.217282933568028
YBR154C	0.450774074113151	6.55694945089858	0.122165423113737	0.218084984358523
YMR268C	0.423188278601386	3.75705074235043	0.12227030798216	0.218195066755505
YER066W	-0.61057222347276	2.91003156287494	0.122305944538413	0.218195066755505
YBR109W-A	-0.473521133466704	2.99396201382585	0.122777648265181	0.218966002416859
YBR060C	0.336146154520904	5.41771151048456	0.123007641883326	0.219305505857709
YMR274C	-0.286773373620034	5.42984876592772	0.12334712148877	0.219789657613371
YBR015C	0.240124320588177	7.83786273646283	0.123385463437214	0.219789657613371
YNL317W	0.296780773294077	5.07679869561003	0.123398349512964	0.219789657613371
YHR039C	-0.212167000687365	8.65409019833024	0.123543699907652	0.219977746231964
YNR004W	0.568954123965809	2.99778956922323	0.123636995476912	0.220073056599946
YKR007W	-0.424472650215508	4.59003606272397	0.123761487573658	0.220120800333919
YEL029C	-0.359940179273516	5.56726610900175	0.123777705620097	0.220120800333919
YJL078C	-0.288340802051244	8.74320769450432	0.123783146122002	0.220120800333919
YNL170W	-0.687712070410783	2.29263282817071	0.124000429050613	0.220436355401893
YCR002C	0.367068429291194	6.97812871709746	0.124319716930974	0.220932984423896
YDR296W	0.523209836728326	5.14411318579962	0.124435323644239	0.221067441748706
YDR245W	0.324886411909005	7.5566452005804	0.12455357137938	0.221206503213572
YNL139C	0.293512123855713	6.30782580168966	0.124766929699303	0.221514337169055
YBR242W	0.400484297749793	5.33158770865812	0.125393878896668	0.222556037785169
YDL101C	-0.301977469790618	4.9674900012599	0.125969825345958	0.223494054992703
YLR024C	0.386415298501618	4.98567918534173	0.126049235789969	0.223494054992703
YAL056W	-0.260376268044698	6.95214976620191	0.1260713964534	0.223494054992703
YIR023W	0.317970114885596	5.67282230731767	0.126083924771814	0.223494054992703
YFL054C	-0.361361017297125	4.7555708319076	0.126178465767191	0.223590019070007
YER042W	-0.344945992735026	5.10908828367583	0.126379034312682	0.223873743881685
YKL123W	-0.570524491164935	2.49560798501319	0.126673366997507	0.224323332148545
YPR053C	-0.305436255247141	7.99019024502799	0.126735182117577	0.224361003787163
YOR346W	0.377016713037783	5.27485396145129	0.127023574298583	0.224799635487164
YDR403W	-0.60277147465268	2.59366437549703	0.127124805247799	0.224906864527277
YGR127W	-0.365419624390125	4.31785468821468	0.127185879196874	0.224943002708694
YKL006W	0.317684885193404	9.07019796977683	0.127348337944736	0.225158371305486
YNL173C	-0.459467440664432	5.58276232566467	0.127409005005861	0.225193686905919
YNL045W	0.266205054671037	7.35770463421255	0.127699889243897	0.225635755771305
YOL087C	-0.250592234268182	6.4487949897989	0.128485493220756	0.226924829892005
YLR080W	-0.375367074524649	2.97289845167769	0.128511459501544	0.226924829892005
YJR043C	0.47275361377221	4.52024586697887	0.128654518155747	0.227104977184658
YGR025W	-0.699371252926404	3.74367313537384	0.128936951385772	0.227530959492622
YIR011C	0.327147644281311	5.54729974280215	0.12937808911085	0.228168256705272
YLR199C	0.384869821198321	5.661620597786	0.129380554669524	0.228168256705272
YML037C	0.608660969978693	2.69146892079385	0.129820930391387	0.228834611745477
YHR201C	0.399858649461102	6.27852087272459	0.129841106050018	0.228834611745477
YOL019W	-0.24289230089987	6.73459711619048	0.130269696131575	0.229516873095236
YMR031C	-0.288452192841631	6.92956811921139	0.130805454965187	0.230387456326336
YKL165C	-0.249924175053953	7.69552406041514	0.131387071683004	0.23133690937615
YBR184W	0.574556784099907	2.48936280497262	0.13142812487868	0.23133690937615
YJL101C	0.240994043837186	7.37685301809978	0.131518876322604	0.231423040244607
YLR426W	0.299964698627475	5.298333483882	0.131716487460107	0.231697088876107
YHR198C	-0.335390144635826	5.14799625185019	0.131821986192482	0.231808983663551
YFR052W	0.263851622942549	7.25254542611833	0.131917117815274	0.231902582588858
YAL020C	0.3376247737617	5.15603386798321	0.132012623042958	0.231996778634402
YOL013W-A	-0.849882046945663	1.49906539485332	0.132416712294647	0.232633043123358
YGR099W	0.278881370588002	5.58916720107215	0.132681780740213	0.233024745990586
YJR141W	0.348407624689322	4.59185810219799	0.132781438451589	0.233125786926109
YKL209C	-0.451439013555395	3.5334849653349	0.1329647051328	0.233344866155239
YGL247W	0.394816282484452	4.18128539069955	0.132990550750564	0.233344866155239
YOL122C	-0.212954674857149	7.41668142376404	0.133047055565187	0.233370017590411
YJL194W	0.37119171343028	4.70858730182803	0.133136084740093	0.233452184078478
YHR157W	0.939147807979937	1.53964141038965	0.133230791190705	0.233544250379905
YDL232W	-0.276608501561247	5.5025276476584	0.133876971985079	0.234602648184113
YMR079W	0.28616807610638	8.07158557173879	0.134134029433026	0.234978701767131
YER014W	0.438978785760476	5.18536025426936	0.134176895729499	0.234979411698433
YOL089C	0.443518787328562	5.20821301069127	0.134579452314933	0.235609835213805
YER027C	0.283020759510344	6.29917912453384	0.134726248671153	0.235792239135409
YGL175C	0.60389240100221	2.73842976687725	0.135024330730512	0.236239217914212
YIL015W	-0.613673873819841	1.44503052069379	0.135098950377305	0.236295066810368
YIL083C	0.387157559756698	6.18573973616046	0.13521208354671	0.236418221278828
YBR284W	0.565622943210399	2.99266552868247	0.135274437348849	0.236452538309706
YOL056W	0.347004659277616	5.00129285850119	0.135341685676525	0.236495386338455
YLR423C	-0.480740778290843	3.2895211548813	0.135443566696447	0.236598705207745
YGL037C	-0.263121831740142	7.45642654650264	0.135513766295682	0.236646633853047
YNL122C	0.480396626208712	3.58702591950675	0.13564230358431	0.236796374774629
YNL094W	0.237861437187093	6.40196401338889	0.135699078626627	0.236809842422341
YHR032W-A	0.428221384903389	3.44980657964562	0.135735601764305	0.236809842422341
YBR228W	-0.35734915117351	4.15333432721996	0.135958455595188	0.237123886940993
YOR038C	0.310223297377688	5.78430119927927	0.136039954635737	0.237191275662939
YIL149C	0.399548328360116	6.11217784092408	0.13609543741989	0.237213275805251
YGR014W	0.289616478707376	7.3056546670037	0.136329357930742	0.237546179719372
YOR155C	-0.310669075784533	6.20219757892537	0.136389595687667	0.237576336964289
YBR081C	0.323253034145895	5.73212457941261	0.136468059758689	0.237638213563432
YMR124W	0.326664829921353	5.70983821900536	0.136683635684689	0.23793873541336
YDL090C	0.326885982454266	4.98787908608636	0.136822624238295	0.238105786960606
YHR061C	-0.324213296594305	5.06551570131725	0.13737590998801	0.238993488171533
YHL031C	0.303076192566872	4.96347351268324	0.137586411291599	0.239284475200411
YDR277C	-0.325852770180141	3.88809278559772	0.137899534158466	0.239753698408091
YPL202C	0.364450999553741	5.26075083514196	0.138004988220877	0.239861684929125
YAL056C-A	1.45175210932376	1.8951594764047	0.138130138886052	0.240003826874541
YKL099C	0.470289333332236	5.42892324750317	0.138673378211109	0.240872088832479
YMR070W	0.323696143594607	5.57666470594004	0.138756879201987	0.240941502825163
YPL158C	0.36847634696785	5.60060446228914	0.138849082372085	0.241025979249409
YAL039C	-0.397717071119214	5.182832796978	0.139009681190915	0.241229092414714
YGR097W	0.290822925237352	6.30343492099074	0.139349585772531	0.241743137199118
YPL152W	0.361756343338328	4.65094904894409	0.139508803935111	0.241943503910029
YOR278W	0.386185327557138	4.95419287329369	0.139591740724886	0.242011495354486
YDR244W	-0.349889728888841	4.94836860632451	0.13987245533841	0.242422226070391
YGL063W	0.40614026412724	4.19490516568569	0.140054191362659	0.242661206950831
YCL034W	-0.274792794976145	6.76036216891925	0.140361533770473	0.24311484409919
YML099C	0.270363702304293	5.99778859271313	0.140403874546623	0.24311484409919
YML114C	0.399475662669436	5.01466328755132	0.140969823386452	0.243983526468396
YPR086W	0.277725725699035	6.41979562769045	0.140993732859763	0.243983526468396
YHR104W	-0.290545375274427	6.74439407374756	0.141369788814772	0.244557802844936
YBR058C-A	0.418507358878066	6.01231938205074	0.141738867248551	0.245119653547962
YOR100C	-0.702800639798327	0.649741599455687	0.142189085095471	0.245821429840155
YDL144C	-0.27986117435161	6.21765830653048	0.14244099154847	0.246180027242109
YPR103W	0.220347585208849	7.99639966369993	0.142701481335775	0.24655323063134
YOL090W	0.2317116447377	6.54043791353303	0.143658906506695	0.248129958991277
YMR218C	0.309834260206029	5.68784043935991	0.143945512203658	0.24851964253655
YER002W	0.484898183348571	5.92504921193827	0.143974335737654	0.24851964253655
YLR055C	0.323838059096964	6.05369284897261	0.144043485485938	0.248561474486805
YIL005W	0.369596317605782	6.13420583774709	0.144200711270916	0.248755217011611
YIL120W	-0.331076069587994	4.08200652733327	0.144307787614023	0.248862354832035
YNL036W	-0.600291503762592	5.96288077974317	0.144428212218667	0.248909323470901
YNL008C	0.283093016138382	6.33985996038048	0.144441048091574	0.248909323470901
YER128W	0.552267872112939	3.04963532150216	0.144469957894567	0.248909323470901
YDR003W	-0.293951383950423	5.18336312642659	0.144672886461577	0.249153916231719
YGL112C	0.290920493740661	6.78258682431305	0.144701967251309	0.249153916231719
YDL132W	0.323256863991199	7.00190077762074	0.144805210752287	0.249254132598182
YPR009W	0.396266997660142	5.09661959952533	0.145008530438659	0.24952649485309
YNL032W	0.392489222117261	5.34935664893409	0.145159272719899	0.249708242223164
YML092C	0.245798847461658	7.39091499193789	0.145343962129923	0.249948255570849
YBR290W	-0.38773556626633	5.15686957309897	0.145442005646712	0.250039160996864
YER076C	0.370808341580025	4.77816645641507	0.145498394854537	0.250058421467393
YNL136W	-0.546290152419082	4.44408549282957	0.145552521012216	0.250073781832226
YNL001W	0.390566007209456	5.99687486313588	0.145755627706408	0.250309728064833
YLR418C	0.301745728415593	5.78735848611283	0.145780313254961	0.250309728064833
YJR021C	-0.370878343038648	4.16211028966418	0.145931763709277	0.250492053463753
YOR019W	-0.485439403664194	2.62788274059063	0.146002439139501	0.250535658355969
YJR010C-A	0.283869995739564	5.15861055265015	0.146048692843196	0.25053734227968
YHL030W	0.233431404085051	7.22634059170951	0.146114176309529	0.250572002385167
YKL028W	-0.294978508097342	6.40200951429048	0.14631911407732	0.25084571787605
YML007W	0.26983587636998	7.12853469395541	0.146485469468386	0.251053139683509
YBL093C	0.367397723405784	5.21780780558095	0.146593216794256	0.251156052103346
YNL177C	0.416947995682017	5.71561760072048	0.146636285570277	0.251156052103346
YDL212W	-0.28286403219901	8.64736288134772	0.147080455416221	0.251838873846958
YOL138C	0.378507451095552	4.98647804326635	0.147863043697708	0.253100551754752
YBL050W	-0.230570793781805	6.63657638309853	0.148047616173435	0.253333188505102
YGR276C	0.299081919071854	6.00160767069304	0.148090506833033	0.253333188505102
YBR181C	0.520638428166817	6.53749373400148	0.148150822494011	0.253358050581538
YMR320W	0.798031623600952	2.46884936513672	0.148360106115521	0.25363757406342
YKL213C	-0.241917278954444	6.64400318560395	0.148578482647481	0.253932465401841
YOR006C	0.419418470036939	5.37931138158983	0.148985095225317	0.254477416022401
YLR360W	0.367519905151489	4.46862307827266	0.14898930753751	0.254477416022401
YHR215W	0.677724249997103	3.78233023352758	0.149331616733026	0.25498339000326
YJR127C	-0.238077044729156	6.58409018400834	0.149542093436045	0.255188476731801
YKL139W	0.396702325295133	4.80616492968774	0.149543951940953	0.255188476731801
YNL003C	-0.252267018775234	5.92104633284361	0.149680986465383	0.255343581719923
YIL040W	-0.283277574295212	5.86826413135119	0.149893338614585	0.255627037255197
YCL017C	-0.197164991604455	7.45678946786952	0.149948313455691	0.255642010678925
YLR422W	0.324279720688744	5.99394408197663	0.149999697203764	0.255650429356903
YDL173W	-0.281876656730472	5.78136578957855	0.150045644118399	0.255650429356903
YPR070W	0.326959014447284	5.05082095912011	0.150507310465445	0.256358096680755
YCR024C	0.39588983256708	4.42904074848004	0.150555493507356	0.256361261867602
YJR067C	0.547251861625679	3.82162375325353	0.150724072809004	0.25643295404757
YPL008W	0.280488367009899	5.55338656258062	0.150727529519104	0.25643295404757
YOR256C	0.272365613615514	6.42735352158878	0.150736609959658	0.25643295404757
YBR076C-A	-0.511671815599197	3.66350705749784	0.150836343604693	0.256523763217078
YLR272C	0.346719167321185	5.41787093162042	0.151203032431958	0.257068381406592
YOL011W	0.221588940115885	6.86293065253418	0.151338320335019	0.257219368775797
YDR511W	0.432949725807569	4.31061386033577	0.151725250953239	0.257764118136075
YNL156C	-0.231739774508376	6.87763973665322	0.151751987149861	0.257764118136075
YBR020W	-0.37832687097638	3.06853861991623	0.152035229158685	0.25816598900404
YCL005W-A	-0.287519742891742	6.62068756064415	0.152140740420014	0.258218551019124
YCR095C	0.39768995864229	4.65266771682792	0.152159503952541	0.258218551019124
YNL230C	0.428754120845372	3.73330654248567	0.152359557890872	0.258478783987765
YOR165W	0.243631782184168	7.33389002968665	0.152437267561519	0.258491692187016
YDL154W	0.368484210420875	3.94758210552264	0.152460586067658	0.258491692187016
YAR003W	0.221134075993863	6.60388103610135	0.152705692324016	0.258826149460375
YDL057W	-0.363059907938868	3.58277100117891	0.152793739957073	0.258826149460375
YOL039W	0.242625284527995	10.4295807398	0.152798162321476	0.258826149460375
YPR016C	0.204088194914604	8.4837797441365	0.152991954518457	0.259075115148453
YOR037W	0.324061018258293	4.30314379161172	0.153187485810629	0.259326872583671
YBL047C	0.226933017646317	8.50364187209586	0.15337462895223	0.259502389818531
YJL201W	0.291902518705201	5.60687736310545	0.153384950686017	0.259502389818531
YNL030W	-0.226131641282055	7.30584067887475	0.153549585251018	0.259701529577975
YPL224C	0.278898198186807	5.66475353421249	0.153672601983752	0.259819281500994
YDL180W	-0.277111802752037	6.41531950502923	0.153713105824766	0.259819281500994
YDR211W	0.261445797483695	7.5248560017091	0.155038751343452	0.261979984712875
YDR425W	0.37257537659049	4.29534095353615	0.155139096559323	0.262069523919197
YPR187W	0.246846133533949	7.74112562506194	0.155305496488349	0.262264468091785
YER059W	-0.309673421325339	5.05426283066712	0.155349281966908	0.262264468091785
YPR063C	0.257335237337717	6.77966385001923	0.155535444117496	0.262498672688692
YPR030W	0.463140211241746	3.05507672229747	0.155658148937231	0.262588390150947
YDR490C	0.278597803926097	5.32298596219183	0.155683503448728	0.262588390150947
YOR186W	-0.646561805629116	1.34830586530829	0.155893320020274	0.262862167273674
YDL175C	0.529013831866926	4.15164445687099	0.156019482155903	0.262994765230206
YJR135W-A	0.387876463953527	5.77231928957837	0.156293472628655	0.263268796325395
YGR058W	0.506843907016865	4.14166109085109	0.156324069872479	0.263268796325395
YGR068C	0.345255394902476	4.66542855275554	0.156361147368686	0.263268796325395
YBR204C	-0.275110143125905	5.10814537558121	0.156372340715861	0.263268796325395
YMR183C	0.242296662135939	6.62167399038267	0.156820010154471	0.26394219470646
YOR090C	0.309322710841718	6.09816353553444	0.156891146912016	0.263981637887229
YKL016C	-0.290058757791842	6.84328834449023	0.157115907944047	0.264279463392814
YPL146C	0.445000121225906	5.61599033438009	0.157189609121007	0.264295793570969
YOR252W	0.555324079822363	4.72585463461424	0.157224476194951	0.264295793570969
YJL013C	-0.452443248420774	4.35217071177716	0.157268891982147	0.264295793570969
YPL075W	0.278023940131253	6.75194328896859	0.157398008717736	0.264432477305389
YLR040C	0.688256259156212	2.04319970593139	0.157899335621709	0.265194210418979
YNL180C	-0.262326410608564	5.61595551979486	0.158303663980109	0.265764187391252
YNL066W	-0.291863033613498	8.53837949117546	0.158334753492764	0.265764187391252
YPL129W	0.34648109231543	6.46651673728106	0.158848329009625	0.26654537681603
YGL107C	0.320852703882594	5.74090578837736	0.159022340410516	0.266756481307001
YER041W	0.28534441809124	4.92021377658712	0.159161923984145	0.26681179236084
YLR319C	0.364670028500458	5.45823046800268	0.159167596068589	0.26681179236084
YLR084C	0.257892164226004	6.43805708382731	0.159199952724158	0.26681179236084
YNL231C	0.218876490749646	6.86046806199623	0.159463582788745	0.267144210134518
YNL252C	0.469951877921209	5.03282979589442	0.159505435161741	0.267144210134518
YOR076C	0.383281885157175	5.10364819313059	0.159543117906502	0.267144210134518
YLR089C	-0.246856555109879	7.55766213477615	0.159645108083758	0.267234128292655
YDR169C	0.259918198093808	5.23393236799984	0.159816489172854	0.267371874592946
YBR254C	0.440490045982098	4.37101498308951	0.159824026229394	0.267371874592946
YHL013C	0.345479353680109	4.88438689205392	0.160108919455784	0.26776753105721
YLR201C	-0.330214837696608	5.7385507635973	0.160223710367886	0.267878553829572
YKL183W	0.265960728710688	5.6624318256224	0.160649402667124	0.268509149610348
YML119W	0.33985069838968	5.10129680714256	0.161127890753934	0.269227580746459
YLR177W	-0.236269973792858	5.98222429233565	0.161178968997171	0.269231637316736
YDL113C	-0.307884989154244	4.69791674580256	0.161668738471505	0.269968255492248
YNL280C	-0.176260724684237	8.47369682649318	0.162458626456497	0.27120544157172
YNL299W	0.296747766419743	5.35621202695729	0.16274631220687	0.271603767114843
YMR005W	0.29647913052719	5.83874895126386	0.163597676196254	0.272942279189047
YPL139C	0.333795355193205	5.43654340040337	0.164065060588524	0.273639555544573
YBR087W	0.308083531725236	5.92681331318568	0.164223182306434	0.273772311645883
YJL104W	0.432588908703911	5.65112522782001	0.164243598602156	0.273772311645883
YPR018W	0.42998855335533	4.72052123377855	0.164351127617449	0.273869057583547
YOR368W	-0.383387870279701	3.92198954968554	0.164665534626118	0.27431037586422
YMR075W	0.342682211882959	4.93995179000169	0.165251500434464	0.275203672405755
YER019W	-0.256988121711722	6.64482053194741	0.165500635979224	0.27550918637254
YMR044W	-0.287605124483877	5.40409021702699	0.165581659893343	0.27550918637254
YDR103W	-0.45424661225166	3.47761137736828	0.165585503131628	0.27550918637254
YBR259W	0.371682565069637	4.83834617554815	0.165634091626571	0.27550918637254
YPR100W	-0.393428007451406	5.649236271744	0.165922178709641	0.275905449813447
YGR137W	0.317615965860424	5.70410113059041	0.166574873382867	0.276907584650281
YMR306W	-0.511310538052756	3.23633776103489	0.166724861317416	0.277073688447622
YCR091W	0.31178050270869	4.13093101794725	0.166837277370291	0.277177271980544
YPR134W	-0.414176158842007	3.90188104270197	0.168445093382595	0.27976444981371
YJL020C	0.273452309976019	7.1531564427358	0.168579490753933	0.279903660915771
YDL003W	-0.300945796363059	5.98276289108967	0.168961327645976	0.280453505456757
YHR067W	-0.437919021486935	4.49436954348419	0.169060311211158	0.280533661841844
YDR259C	0.706094862496729	2.53168831447282	0.169171351420335	0.280582618472162
YHR196W	0.362107130836525	6.59397278058517	0.169191217535527	0.280582618472162
YGL225W	-0.279901265631202	9.84774117650113	0.169940946231121	0.281741520803781
YPL270W	0.252418630849457	6.81150241382148	0.170036229345861	0.281815062353997
YML112W	0.338928940346799	4.11160263786087	0.170210228257179	0.282018982986595
YBR090C	0.332918565101596	6.00030505484706	0.170623432474563	0.282618998896807
YER153C	-0.448918924338809	3.14717359346503	0.170908178394091	0.283005942319839
YER124C	-0.258147989430561	8.17554150620333	0.171417330728122	0.283764136479039
YOR253W	0.345397449278379	6.46578890534611	0.171475556853558	0.283775637448441
YDR322W	0.286066306547652	5.47704540038322	0.17183478949033	0.28427516857309
YDL243C	-0.572972147768917	2.38102941785134	0.171880143484922	0.28427516857309
YNL195C	0.742351880069885	1.58633386742126	0.172077430024959	0.284516431956416
YKL167C	0.427173535149702	4.14171738942861	0.172221069750411	0.284668876941092
YPL204W	0.246824374677959	6.36437116030531	0.172366002687153	0.2848233678324
YBR149W	-0.257429150858517	7.78176057512073	0.172425857057325	0.284837221777683
YCR027C	-0.261670449509719	4.82445724732677	0.172662393672865	0.285078454424589
YHL018W	0.588524852194341	2.14990944437441	0.172674914931554	0.285078454424589
YGR104C	0.315801242846136	4.46100155832008	0.172833600656481	0.285255337319704
YPR107C	0.353136503571013	4.23571217562582	0.1730154182014	0.285470281552341
YJL187C	0.301766768244035	5.6335095728241	0.173341136715847	0.285922459190908
YJR005W	0.268178805688658	6.12318515751659	0.173702722451169	0.286433511932291
YER007W	0.452308275162647	3.69054177841537	0.173921648061913	0.286709085604595
YDR451C	-0.311574135181956	5.33456022263241	0.17414392763477	0.286990022492799
YGR030C	0.480440135161607	3.63056668755041	0.17449886515517	0.287489347951388
YPL031C	-0.23609690787206	6.33595098710495	0.175132573135937	0.288447517778058
YKL069W	0.325231116272495	4.56850680965599	0.175692083828361	0.289254932238997
YGL167C	0.191762559229536	8.07849926225792	0.175727336860771	0.289254932238997
YDR181C	-0.350110353384523	4.46118459340255	0.175926822098737	0.289497185100925
YML021C	0.278624042099947	5.28319100996084	0.176158629578528	0.289792466137804
YJL047C-A	0.825213424707791	1.49570725914101	0.176397139778362	0.290089136828986
YBL029C-A	-0.345937813125833	3.11777359750414	0.176443808197753	0.290089136828986
YEL062W	-0.290582626449645	4.86745324684314	0.176613804226863	0.290282385682049
YMR236W	0.240584525017021	5.79336398354542	0.177660214686499	0.291915566530607
YJL213W	-0.349041368349858	3.46178733731169	0.178111113776628	0.292569576622101
YPR066W	0.342214118991109	3.58600336668886	0.178612673922723	0.293306390946097
YDR082W	-0.309760960805317	4.26013524053475	0.178940142502092	0.2937569708118
YML011C	-0.313038661025247	3.72729616745924	0.179121824441148	0.293968023860413
YNL150W	-0.967931198282935	2.59236139461767	0.179547089221914	0.294578592278112
YNL020C	0.318135463797074	4.66857405744418	0.179647901402325	0.294656634961608
YMR292W	-0.221304292057086	6.54169980805065	0.180342811289988	0.295708775608532
YPL046C	0.447539874221389	3.0467502332693	0.18093457738917	0.29659121779374
YKR042W	0.36554685284845	10.0792847314522	0.181038377088598	0.296673490911549
YOR337W	0.287421196013687	5.78103083283515	0.181099046112381	0.29668505659737
YDR417C	-1.17967411305884	6.26831804624979	0.18146049152404	0.297189215772134
YNR055C	-0.23114330281754	7.77579379487909	0.181882465464318	0.297792178662585
YFL042C	-0.265659893376087	4.88189740601767	0.182048491565654	0.297975851027603
YCR004C	0.220624013549415	7.69926133807638	0.182428016140253	0.298508764435292
YGL110C	0.414904800079749	5.24986070036196	0.182562113224612	0.298567196758413
YIR020C	-0.608060955986339	1.90104400813128	0.182640922171863	0.298567196758413
YBL104C	0.272040182052393	5.45250534945667	0.18264735384728	0.298567196758413
YFR036W	0.463955668264371	3.14921935144398	0.18267953166317	0.298567196758413
YHL032C	0.219229235750416	6.32520254952175	0.182846608317952	0.298752031423545
YHR043C	-0.273464857325992	4.96679549985531	0.182953309633591	0.29883813917128
YNL273W	0.309034631575056	5.88269717677054	0.183873622725009	0.300252767235231
YNL259C	-0.334499839512202	4.45985482538841	0.184248687682835	0.300776471279294
YMR158W	0.334064504648256	4.48441099762373	0.184455275528084	0.301024917361373
YBR130C	0.325119195528289	5.54491155505439	0.184641956618513	0.301240739365227
YEL056W	0.228379693321877	6.06687645599698	0.185459635749178	0.30248559511817
YKL023W	-0.423669917837232	3.83460983120019	0.185968399420414	0.303205638040426
YKR074W	0.372170812443637	5.84110071914296	0.186010686871566	0.303205638040426
YOL113W	-0.281847196678094	5.36902304513221	0.18639651932295	0.303745093619907
YIL084C	0.390674914458039	4.04682476089202	0.186608231169777	0.303944132544291
YHR205W	0.229031655780723	7.66773115011675	0.186628507839809	0.303944132544291
YLR025W	-0.420274594346415	5.61278808424844	0.187269966480659	0.304899086350093
YOR298W	0.601601740836108	2.17755204104282	0.187642051048341	0.305415032500447
YLR123C	-0.632709931666523	1.57851913771999	0.187904989383781	0.305753075933503
YOR266W	0.275816024366962	4.61662571335179	0.188106860079165	0.30594067490336
YMR190C	0.373088085675263	4.67044203334541	0.188161494027251	0.30594067490336
YFR029W	0.279187944781316	4.65321196988607	0.188186132520968	0.30594067490336
YEL015W	0.254382982130213	6.62626957713056	0.188365037020273	0.306141590270246
YKL022C	0.324103904875635	4.82500264678405	0.188470208642452	0.306222587970443
YPR166C	-0.266713624956278	4.97582994311688	0.188594227249331	0.30633415133484
YPR189W	0.219619557577308	6.6593055028752	0.18906092352146	0.306995246501134
YIL007C	-0.333477808321318	3.89310714652427	0.189112178410257	0.306995246501134
YDR503C	0.329668186776515	4.73954417732278	0.189199150471338	0.307046363257591
YMR032W	-0.364480870341377	4.97229165608832	0.189917404958316	0.308121641465647
YDR270W	-0.251212602575014	5.17279762640881	0.190084654635193	0.308302602213118
YGL126W	0.332107121323897	6.20799521634197	0.190332823409618	0.308547761231324
YPL218W	-0.200267500265772	9.15185101376784	0.190438459953749	0.308547761231324
YLR065C	0.20199835814568	6.96077435372795	0.190458039299478	0.308547761231324
YOR338W	-0.646431714867021	0.590794199644998	0.190458827677305	0.308547761231324
YCR020W-B	-0.434446172161033	3.19327772981738	0.190625901039333	0.308728046927618
YOL158C	0.224761701513991	6.86802792358965	0.190682444538453	0.308729270940842
YKR008W	0.27046955828664	6.1147702019678	0.190933625042666	0.308999367734663
YHR060W	-0.4863862760409	4.17117035647013	0.191010502288901	0.308999367734663
YOR251C	0.194564681385527	6.83931306120201	0.191016775753575	0.308999367734663
YJL140W	-0.385701538707752	6.34103750657562	0.191357299883742	0.309459759660031
YIL117C	0.659787857838462	3.50273601310491	0.191488838638278	0.309582013737725
YHR130C	0.641572346172774	2.4061225967829	0.191973326150819	0.31021831168604
YBR288C	0.295238094786476	6.27308503065196	0.191994527922784	0.31021831168604
YDL214C	0.719475105934632	2.12892356894454	0.192130696669796	0.310347716103517
YOR275C	0.330771222147506	5.42666579400567	0.192302479353726	0.310534555221337
YMR058W	-0.284587932366872	9.20463681120561	0.192427593211716	0.310567878961488
YIL044C	0.244477400057813	5.70434294067067	0.192435355431685	0.310567878961488
YCR009C	0.269281762246862	6.98751111310767	0.192940255573335	0.311247811299305
YDL104C	0.494104207124143	3.47737422180665	0.192969143579312	0.311247811299305
YPL039W	0.293680879761233	4.1170627683644	0.193339436977241	0.311754208692323
YJR122W	0.364920595070749	5.06878218539376	0.193415171504076	0.311785481824514
YPL023C	0.217402554625812	6.99659637756865	0.193794565275001	0.312269482143025
YDL053C	0.302730966491063	5.05229960672847	0.193828274514147	0.312269482143025
YOR280C	0.281358245480526	4.76230666911786	0.194127022395378	0.31265976191386
YAL038W	0.183606363801457	13.9910290637685	0.194296311366726	0.312841369538394
YGL161C	-0.205562594925128	7.10777427621275	0.194481261962255	0.312979762805111
YOR221C	0.363578897491078	4.99114393959238	0.194546239382858	0.312979762805111
YPL189W	0.345982047661395	3.52678366286407	0.194551930619729	0.312979762805111
YBR004C	0.273660015057583	6.06715816264164	0.194762103016668	0.313226817231689
YGR161W-C	-0.330428344380269	3.37922297463573	0.195061297325345	0.313475067618311
YJL100W	-0.256470811992183	4.55791548498211	0.195078258301274	0.313475067618311
YGR021W	-0.394085791028365	3.52460538838062	0.195086399146633	0.313475067618311
YOL053W	-0.464550481558859	3.72584461777708	0.19524039920889	0.31363145695849
YCL056C	-0.428681584537547	3.8971386503856	0.19605135136344	0.314842767975995
YBR120C	-0.394803544464222	3.42217619504912	0.196504761665643	0.315479359169616
YFR037C	0.247639584740219	7.53751230439134	0.1967332666099	0.315754610620414
YHR008C	0.28616628787513	7.28415253306097	0.196974429544537	0.315990597269723
YPL042C	0.256810143381108	5.16933006048659	0.196994499562802	0.315990597269723
YIL029C	-0.38918436287562	2.36985672958317	0.197435408656455	0.316606071140198
YPL036W	-0.291466702732827	4.3051823191461	0.198039054160508	0.317482075818149
YGL002W	-0.221400893464582	5.82257600513836	0.198232462881699	0.317700101241623
YGR070W	0.396158831513499	4.58011724023355	0.1985991217668	0.318195581892725
YOR111W	-0.307791528505315	4.26752820009807	0.198856456815516	0.318515667732869
YDL225W	0.322337637484305	5.60558044744198	0.199073633509745	0.318771263843441
YER003C	0.224105457814836	8.82965583082857	0.199554234826516	0.319425976480414
YOR281C	-0.302526366786926	5.90261389034934	0.199597944826395	0.319425976480414
YDR524C-B	-0.327921019973177	11.7152613418392	0.199679039729417	0.319463372611331
